tour,year,uk_tournament_id,location,tournament_name,series,surface,best_of,is_outdoor,start_date,end_date,num_matches,source_event_key,num_rounds,num_awarded_matches,num_completed_matches,num_disqualified_matches,num_retired_matches,num_walkover_matches,num_players,champion,runner_up,champion_avg_rank,champion_avg_odds,location_tournament_key
atp,2022,39,London,Wimbledon,grand_slam,grass,5,True,2022-06-27,2022-07-10,127,2022_39_london_wimbledon,7,0,122,0,3,2,128,Djokovic N.,Kyrgios N.,3.0,1.0786,london_wimbledon
atp,2022,40,Bastad,Nordea Open,atp_250,clay,3,True,2022-07-11,2022-07-17,27,2022_40_bastad_nordea_open,5,0,26,0,1,0,28,Cerundolo F.,Baez S.,39.0,2.656,bastad_nordea_open
atp,2022,41,Newport,Hall of Fame Championships,atp_250,grass,3,True,2022-07-11,2022-07-17,27,2022_41_newport_hall_of_fame_championships,5,0,26,0,0,1,28,Cressy M.,Bublik A.,41.0,1.6425,newport_hall_of_fame_championships
atp,2022,42,Gstaad,Suisse Open Gstaad,atp_250,clay,3,True,2022-07-18,2022-07-24,27,2022_42_gstaad_suisse_open_gstaad,5,0,26,0,1,0,28,Ruud C.,Berrettini M.,5.0,1.3625,gstaad_suisse_open_gstaad
atp,2022,43,Hamburg,European Open,atp_250,clay,3,True,2022-07-18,2022-07-24,31,2022_43_hamburg_european_open,5,0,30,0,1,0,32,Musetti L.,Alcaraz C.,62.0,2.594,hamburg_european_open
atp,2022,44,Atlanta,Atlanta Open,atp_250,hard,3,True,2022-07-25,2022-07-31,27,2022_44_atlanta_atlanta_open,5,0,27,0,0,0,28,De Minaur A.,Brooksby J.,30.0,1.5625,atlanta_atlanta_open
atp,2022,45,Kitzbuhel,Generali Open,atp_250,clay,3,True,2022-07-25,2022-07-30,27,2022_45_kitzbuhel_generali_open,5,0,26,0,1,0,28,Bautista Agut R.,Misolic F.,20.0,1.4475,kitzbuhel_generali_open
atp,2022,46,Umag,Croatia Open,atp_250,clay,3,True,2022-07-25,2022-07-31,27,2022_46_umag_croatia_open,5,0,26,0,1,0,28,Sinner J.,Alcaraz C.,10.0,1.49,umag_croatia_open
atp,2022,47,Los Cabos,Los Cabos Open,atp_250,hard,3,True,2022-08-02,2022-08-07,27,2022_47_los_cabos_los_cabos_open,5,0,26,0,1,0,28,Medvedev D.,Norrie C.,1.0,1.1725,los_cabos_los_cabos_open
atp,2022,48,Washington,Citi Open,atp_500,hard,3,True,2022-08-01,2022-08-07,47,2022_48_washington_citi_open,6,0,45,0,2,0,48,Kyrgios N.,Nishioka Y.,63.0,1.2833,washington_citi_open
atp,2022,49,Montreal,Canadian Open,masters_1000,hard,3,True,2022-08-08,2022-08-14,55,2022_49_montreal_canadian_open,6,0,54,0,1,0,56,Carreno Busta P.,Hurkacz H.,23.0,2.06,montreal_canadian_open
atp,2022,50,Cincinnati,Western & Southern Financial Group Masters,masters_1000,hard,3,True,2022-08-14,2022-08-21,55,2022_50_cincinnati_western_southern_financial_group_masters,6,0,54,0,1,0,56,Coric B.,Tsitsipas S.,152.0,2.8483,cincinnati_western_southern_financial_group_masters
atp,2022,51,Winston-Salem,Winston-Salem Open at Wake Forest University,atp_250,hard,3,True,2022-08-21,2022-08-27,47,2022_51_winston_salem_winston_salem_open_at_wake_forest_university,6,0,45,0,2,0,48,Mannarino A.,Djere L.,65.0,2.1567,winston_salem_winston_salem_open_at_wake_forest_university
atp,2022,52,New York,US Open,grand_slam,hard,5,True,2022-08-29,2022-09-11,127,2022_52_new_york_us_open,7,0,120,0,6,1,128,Alcaraz C.,Ruud C.,4.0,1.28,new_york_us_open
atp,2022,53,Metz,Open de Moselle,atp_250,hard,3,False,2022-09-19,2022-09-25,27,2022_53_metz_open_de_moselle,5,0,24,0,3,0,28,Sonego L.,Bublik A.,65.0,2.31,metz_open_de_moselle
atp,2022,54,San Diego,San Diego Open,atp_250,hard,3,True,2022-09-19,2022-09-26,27,2022_54_san_diego_san_diego_open,5,0,26,0,1,0,28,Nakashima B.,Giron M.,69.0,1.294,san_diego_san_diego_open
atp,2022,55,Seoul,Korea Open,atp_250,hard,3,True,2022-09-26,2022-10-02,27,2022_55_seoul_korea_open,5,0,24,0,2,1,28,Nishioka Y.,Shapovalov D.,56.0,2.212,seoul_korea_open
atp,2022,56,Sofia,Sofia Open,atp_250,hard,3,False,2022-09-26,2022-10-02,27,2022_56_sofia_sofia_open,5,0,26,0,1,0,28,Huesler M.A.,Rune H.,95.0,2.332,sofia_sofia_open
atp,2022,57,Tel Aviv,Tel Aviv Open,atp_250,hard,3,False,2022-09-26,2022-10-02,27,2022_57_tel_aviv_tel_aviv_open,5,0,26,0,0,1,28,Djokovic N.,Cilic M.,7.0,1.0925,tel_aviv_tel_aviv_open
atp,2022,58,Nur-Sultan,Astana Open,atp_500,hard,3,False,2022-10-03,2022-10-09,31,2022_58_nur_sultan_astana_open,5,0,30,0,1,0,32,Djokovic N.,Tsitsipas S.,7.0,1.204,nur_sultan_astana_open
atp,2022,59,Tokyo,Rakuten Japan Open Tennis Championships,atp_500,hard,3,True,2022-10-03,2022-10-09,31,2022_59_tokyo_rakuten_japan_open_tennis_championships,5,0,30,0,1,0,32,Fritz T.,Tiafoe F.,11.0,1.736,tokyo_rakuten_japan_open_tennis_championships
atp,2022,60,Florence,Firenze Open,atp_250,hard,3,False,2022-10-10,2022-10-16,27,2022_60_florence_firenze_open,5,0,26,0,1,0,28,Auger-Aliassime F.,Wolf J.J.,13.0,1.36,florence_firenze_open
atp,2022,61,Gijon,Gijon Open,atp_250,hard,3,False,2022-10-10,2022-10-16,27,2022_61_gijon_gijon_open,5,0,25,0,2,0,28,Rublev A.,Korda S.,9.0,1.3675,gijon_gijon_open
atp,2022,62,Antwerp,European Open,atp_250,hard,3,False,2022-10-17,2022-10-23,27,2022_62_antwerp_european_open,5,0,27,0,0,0,28,Auger-Aliassime F.,Korda S.,10.0,1.2875,antwerp_european_open
atp,2022,63,Napoli,Napoli Cup,atp_250,hard,3,True,2022-10-18,2022-10-23,27,2022_63_napoli_napoli_cup,5,0,26,0,1,0,28,Musetti L.,Berrettini M.,24.0,1.625,napoli_napoli_cup
atp,2022,64,Stockholm,Stockholm Open,atp_250,hard,3,False,2022-10-17,2022-10-23,27,2022_64_stockholm_stockholm_open,5,0,27,0,0,0,28,Rune H.,Tsitsipas S.,27.0,2.008,stockholm_stockholm_open
atp,2022,65,Basel,Swiss Indoors,atp_500,hard,3,False,2022-10-24,2022-10-30,31,2022_65_basel_swiss_indoors,5,0,31,0,0,0,32,Auger-Aliassime F.,Rune H.,9.0,1.432,basel_swiss_indoors
atp,2022,66,Vienna,Vienna Open,atp_500,hard,3,False,2022-10-24,2022-10-30,31,2022_66_vienna_vienna_open,5,0,31,0,0,0,32,Medvedev D.,Shapovalov D.,4.0,1.216,vienna_vienna_open
atp,2022,67,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2022-10-31,2022-11-06,55,2022_67_paris_bnp_paribas_masters,6,0,54,0,1,0,56,Rune H.,Djokovic N.,18.0,2.655,paris_bnp_paribas_masters
atp,2022,68,Turin,Masters Cup,tour_finals,hard,3,False,2022-11-13,2022-11-20,15,2022_68_turin_masters_cup,3,0,15,0,0,0,8,Djokovic N.,Ruud C.,8.0,1.29,turin_masters_cup
atp,2023,1,Adelaide,Adelaide International 1,atp_250,hard,3,True,2023-01-01,2023-01-08,31,2023_1_adelaide_adelaide_international_1,5,0,28,0,3,0,32,Djokovic N.,Korda S.,5.0,1.176,adelaide_adelaide_international_1
atp,2023,2,Pune,Maharashtra Open,atp_250,hard,3,True,2023-01-02,2023-01-07,27,2023_2_pune_maharashtra_open,5,0,26,0,0,1,28,Griekspoor T.,Bonzi B.,95.0,2.12,pune_maharashtra_open
atp,2023,3,Adelaide,Adelaide International 2,atp_250,hard,3,True,2023-01-09,2023-01-14,27,2023_3_adelaide_adelaide_international_2,5,0,27,0,0,0,28,Kwon S.W.,Bautista Agut R.,84.0,2.448,adelaide_adelaide_international_2
atp,2023,4,Auckland,ASB Classic,atp_250,hard,3,True,2023-01-08,2023-01-14,27,2023_4_auckland_asb_classic,5,0,25,0,1,1,28,Gasquet R.,Norrie C.,67.0,2.006,auckland_asb_classic
atp,2023,5,Melbourne,Australian Open,grand_slam,hard,5,True,2023-01-16,2023-01-29,127,2023_5_melbourne_australian_open,7,0,126,0,1,0,128,Djokovic N.,Tsitsipas S.,5.0,1.1157,melbourne_australian_open
atp,2023,6,Cordoba,Cordoba Open,atp_250,clay,3,True,2023-02-06,2023-02-12,27,2023_6_cordoba_cordoba_open,5,0,24,0,3,0,28,Baez S.,Coria F.,47.0,1.48,cordoba_cordoba_open
atp,2023,7,Dallas,Dallas Open,atp_250,hard,3,False,2023-02-07,2023-02-12,27,2023_7_dallas_dallas_open,5,0,27,0,0,0,28,Wu Y.,Isner J.,97.0,2.426,dallas_dallas_open
atp,2023,8,Montpellier,Open Sud de France,atp_250,hard,3,False,2023-02-06,2023-02-12,27,2023_8_montpellier_open_sud_de_france,5,0,25,0,1,1,28,Sinner J.,Cressy M.,17.0,1.25,montpellier_open_sud_de_france
atp,2023,9,Buenos Aires,Argentina Open,atp_250,clay,3,True,2023-02-13,2023-02-19,27,2023_9_buenos_aires_argentina_open,5,0,27,0,0,0,28,Alcaraz C.,Norrie C.,2.0,1.17,buenos_aires_argentina_open
atp,2023,10,Delray Beach,Delray Beach Open,atp_250,hard,3,True,2023-02-13,2023-02-19,27,2023_10_delray_beach_delray_beach_open,5,0,27,0,0,0,28,Fritz T.,Kecmanovic M.,7.0,1.23,delray_beach_delray_beach_open
atp,2023,11,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2023-02-13,2023-02-19,31,2023_11_rotterdam_abn_amro_world_tennis_tournament,5,0,30,0,1,0,32,Medvedev D.,Sinner J.,11.0,1.35,rotterdam_abn_amro_world_tennis_tournament
atp,2023,12,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2023-02-20,2023-02-25,27,2023_12_doha_qatar_exxon_mobil_open,5,0,26,0,1,0,28,Medvedev D.,Murray A.,8.0,1.1575,doha_qatar_exxon_mobil_open
atp,2023,13,Marseille,Open 13,atp_250,hard,3,False,2023-02-20,2023-02-26,27,2023_13_marseille_open_13,5,0,25,0,0,2,28,Hurkacz H.,Bonzi B.,11.0,1.4175,marseille_open_13
atp,2023,14,Rio de Janeiro,Rio Open,atp_500,clay,3,True,2023-02-20,2023-02-26,31,2023_14_rio_de_janeiro_rio_open,5,0,30,0,1,0,32,Norrie C.,Alcaraz C.,13.0,1.992,rio_de_janeiro_rio_open
atp,2023,15,Acapulco,Abierto Mexicano,atp_500,hard,3,True,2023-02-28,2023-03-05,31,2023_15_acapulco_abierto_mexicano,5,0,27,0,4,0,32,De Minaur A.,Paul T.,22.0,1.51,acapulco_abierto_mexicano
atp,2023,16,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2023-02-27,2023-03-04,31,2023_16_dubai_dubai_tennis_championships,5,0,29,0,2,0,32,Medvedev D.,Rublev A.,7.0,1.468,dubai_dubai_tennis_championships
atp,2023,17,Santiago,Chile Open,atp_250,clay,3,False,2023-02-27,2023-03-05,27,2023_17_santiago_chile_open,5,0,26,0,1,0,28,Jarry N.,Etcheverry T.,87.0,1.572,santiago_chile_open
atp,2023,18,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2023-03-08,2023-03-19,95,2023_18_indian_wells_bnp_paribas_open,7,0,91,0,4,0,96,Alcaraz C.,Medvedev D.,2.0,1.41,indian_wells_bnp_paribas_open
atp,2023,19,Miami,Miami Open,masters_1000,hard,3,True,2023-03-22,2023-04-02,95,2023_19_miami_miami_open,7,0,89,0,4,2,96,Medvedev D.,Sinner J.,5.0,1.2067,miami_miami_open
atp,2023,20,Estoril,Estoril Open,atp_250,clay,3,True,2023-04-03,2023-04-09,27,2023_20_estoril_estoril_open,5,0,27,0,0,0,28,Ruud C.,Kecmanovic M.,5.0,1.3025,estoril_estoril_open
atp,2023,21,Houston,U.S. Men's Clay Court Championships,atp_250,clay,3,True,2023-04-03,2023-04-09,27,2023_21_houston_u_s_men_s_clay_court_championships,5,0,27,0,0,0,28,Tiafoe F.,Etcheverry T.,15.0,1.3075,houston_u_s_men_s_clay_court_championships
atp,2023,22,Marrakech,Grand Prix Hassan II,atp_250,clay,3,True,2023-04-03,2023-04-09,27,2023_22_marrakech_grand_prix_hassan_ii,5,0,26,0,1,0,28,Carballes Baena R.,Muller A.,82.0,1.835,marrakech_grand_prix_hassan_ii
atp,2023,23,Monte Carlo,Monte Carlo Masters,masters_1000,clay,3,True,2023-04-09,2023-04-16,55,2023_23_monte_carlo_monte_carlo_masters,6,0,52,0,2,1,56,Rublev A.,Rune H.,6.0,1.764,monte_carlo_monte_carlo_masters
atp,2023,24,Barcelona,Barcelona Open,atp_500,clay,3,True,2023-04-17,2023-04-23,47,2023_24_barcelona_barcelona_open,6,0,45,0,0,2,48,Alcaraz C.,Tsitsipas S.,2.0,1.094,barcelona_barcelona_open
atp,2023,25,Banja Luka,Srpska Open,atp_250,clay,3,True,2023-04-17,2023-04-23,27,2023_25_banja_luka_srpska_open,5,0,26,0,1,0,28,Lajovic D.,Rublev A.,70.0,3.262,banja_luka_srpska_open
atp,2023,26,Munich,BMW Open,atp_250,clay,3,True,2023-04-17,2023-04-23,27,2023_26_munich_bmw_open,5,0,26,0,1,0,28,Rune H.,Van De Zandschulp B.,7.0,1.235,munich_bmw_open
atp,2023,27,Madrid,Mutua Madrid Open,masters_1000,clay,3,True,2023-04-26,2023-05-07,95,2023_27_madrid_mutua_madrid_open,7,0,94,0,1,0,96,Alcaraz C.,Struff J.L.,2.0,1.09,madrid_mutua_madrid_open
atp,2023,28,Rome,Internazionali BNL d'Italia,masters_1000,clay,3,True,2023-05-10,2023-05-21,95,2023_28_rome_internazionali_bnl_d_italia,7,0,92,0,3,0,96,Medvedev D.,Rune H.,3.0,1.645,rome_internazionali_bnl_d_italia
atp,2023,29,Geneva,Geneva Open,atp_250,clay,3,True,2023-05-21,2023-05-27,27,2023_29_geneva_geneva_open,5,0,24,0,2,1,28,Jarry N.,Dimitrov G.,54.0,2.238,geneva_geneva_open
atp,2023,30,Lyon,Lyon Open,atp_250,clay,3,True,2023-05-21,2023-05-27,27,2023_30_lyon_lyon_open,5,1,24,0,1,1,28,Fils A.,Cerundolo F.,112.0,2.26,lyon_lyon_open
atp,2023,31,Paris,French Open,grand_slam,clay,5,True,2023-05-28,2023-06-11,127,2023_31_paris_french_open,7,0,124,0,2,1,128,Djokovic N.,Ruud C.,3.0,1.3057,paris_french_open
atp,2023,32,'s-Hertogenbosch,Rosmalen Grass Court Championships,atp_250,grass,3,True,2023-06-12,2023-06-18,27,2023_32_s_hertogenbosch_rosmalen_grass_court_championships,5,0,27,0,0,0,28,Griekspoor T.,Thompson J.,38.0,1.908,s_hertogenbosch_rosmalen_grass_court_championships
atp,2023,33,Stuttgart,Stuttgart Open,atp_250,grass,3,True,2023-06-12,2023-06-18,27,2023_33_stuttgart_stuttgart_open,5,0,27,0,0,0,28,Tiafoe F.,Struff J.L.,12.0,1.575,stuttgart_stuttgart_open
atp,2023,34,Halle,Halle Open,atp_500,grass,3,True,2023-06-19,2023-06-25,31,2023_34_halle_halle_open,5,0,30,0,1,0,32,Bublik A.,Rublev A.,48.0,2.484,halle_halle_open
atp,2023,35,Queens Club,Queen's Club Championships,atp_500,grass,3,True,2023-06-19,2023-06-25,31,2023_35_queens_club_queen_s_club_championships,5,0,31,0,0,0,32,Alcaraz C.,De Minaur A.,2.0,1.268,queens_club_queen_s_club_championships
atp,2023,36,Eastbourne,Eastbourne International,atp_250,grass,3,True,2023-06-26,2023-07-01,27,2023_36_eastbourne_eastbourne_international,5,0,27,0,0,0,28,Cerundolo F.,Paul T.,19.0,1.85,eastbourne_eastbourne_international
atp,2023,37,Mallorca,Mallorca Championships,atp_250,grass,3,True,2023-06-25,2023-07-01,27,2023_37_mallorca_mallorca_championships,5,0,27,0,0,0,28,Eubanks C.,Mannarino A.,77.0,2.072,mallorca_mallorca_championships
atp,2023,38,London,Wimbledon,grand_slam,grass,5,True,2023-07-03,2023-07-16,127,2023_38_london_wimbledon,7,0,126,0,1,0,128,Alcaraz C.,Djokovic N.,1.0,1.3814,london_wimbledon
atp,2023,39,Bastad,Nordea Open,atp_250,clay,3,True,2023-07-17,2023-07-23,27,2023_39_bastad_nordea_open,5,0,27,0,0,0,28,Rublev A.,Ruud C.,7.0,1.7925,bastad_nordea_open
atp,2023,40,Gstaad,Suisse Open Gstaad,atp_250,clay,3,True,2023-07-17,2023-07-23,27,2023_40_gstaad_suisse_open_gstaad,5,0,26,0,1,0,28,Cachin P.,Ramos-Vinolas A.,90.0,1.826,gstaad_suisse_open_gstaad
atp,2023,41,Newport,Hall of Fame Championships,atp_250,grass,3,True,2023-07-17,2023-07-23,27,2023_41_newport_hall_of_fame_championships,5,0,27,0,0,0,28,Mannarino A.,Michelsen A.,38.0,1.78,newport_hall_of_fame_championships
atp,2023,42,Atlanta,Atlanta Open,atp_250,hard,3,True,2023-07-24,2023-07-30,27,2023_42_atlanta_atlanta_open,5,0,27,0,0,0,28,Fritz T.,Vukic A.,9.0,1.3125,atlanta_atlanta_open
atp,2023,43,Hamburg,European Open,atp_250,clay,3,True,2023-07-24,2023-07-30,31,2023_43_hamburg_european_open,5,0,30,0,1,0,32,Zverev A.,Djere L.,19.0,1.192,hamburg_european_open
atp,2023,44,Umag,Croatia Open,atp_250,clay,3,True,2023-07-24,2023-07-30,27,2023_44_umag_croatia_open,5,0,27,0,0,0,28,Popyrin A.,Wawrinka S.,90.0,2.12,umag_croatia_open
atp,2023,45,Kitzbuhel,Generali Open,atp_250,clay,3,True,2023-07-31,2023-08-05,27,2023_45_kitzbuhel_generali_open,5,0,27,0,0,0,28,Baez S.,Thiem D.,72.0,1.7,kitzbuhel_generali_open
atp,2023,46,Los Cabos,Los Cabos Open,atp_250,hard,3,True,2023-08-01,2023-08-06,27,2023_46_los_cabos_los_cabos_open,5,0,27,0,0,0,28,Tsitsipas S.,De Minaur A.,5.0,1.325,los_cabos_los_cabos_open
atp,2023,47,Washington,Citi Open,atp_500,hard,3,True,2023-07-31,2023-08-06,47,2023_47_washington_citi_open,6,0,45,0,1,1,48,Evans D.,Griekspoor T.,30.0,2.478,washington_citi_open
atp,2023,48,Toronto,Canadian Open,masters_1000,hard,3,True,2023-08-07,2023-08-13,55,2023_48_toronto_canadian_open,6,0,54,0,0,1,56,Sinner J.,De Minaur A.,8.0,1.336,toronto_canadian_open
atp,2023,49,Cincinnati,Western & Southern Financial Group Masters,masters_1000,hard,3,True,2023-08-13,2023-08-20,55,2023_49_cincinnati_western_southern_financial_group_masters,6,0,50,0,4,1,56,Djokovic N.,Alcaraz C.,2.0,1.284,cincinnati_western_southern_financial_group_masters
atp,2023,50,Winston-Salem,Winston-Salem Open at Wake Forest University,atp_250,hard,3,True,2023-08-20,2023-08-26,47,2023_50_winston_salem_winston_salem_open_at_wake_forest_university,6,0,44,0,2,1,48,Baez S.,Lehecka J.,42.0,2.326,winston_salem_winston_salem_open_at_wake_forest_university
atp,2023,51,New York,US Open,grand_slam,hard,5,True,2023-08-28,2023-09-10,127,2023_51_new_york_us_open,7,0,121,0,6,0,128,Djokovic N.,Medvedev D.,2.0,1.1,new_york_us_open
atp,2023,52,Chengdu,Chengdu Open,atp_250,hard,3,True,2023-09-20,2023-09-26,27,2023_52_chengdu_chengdu_open,5,0,26,0,1,0,28,Zverev A.,Safiullin R.,10.0,1.28,chengdu_chengdu_open
atp,2023,53,Zhuhai,Zhuhai Championships,atp_250,hard,3,True,2023-09-20,2023-09-26,27,2023_53_zhuhai_zhuhai_championships,5,0,26,0,1,0,28,Khachanov K.,Nishioka Y.,15.0,1.7525,zhuhai_zhuhai_championships
atp,2023,54,Beijing,China Open,atp_500,hard,3,True,2023-09-28,2023-10-04,31,2023_54_beijing_china_open,5,0,31,0,0,0,32,Sinner J.,Medvedev D.,7.0,1.948,beijing_china_open
atp,2023,55,Nur-Sultan,Astana Open,atp_250,hard,3,False,2023-09-27,2023-10-03,27,2023_55_nur_sultan_astana_open,5,0,26,0,1,0,28,Mannarino A.,Korda S.,34.0,1.64,nur_sultan_astana_open
atp,2023,56,Shanghai,Shanghai Masters,masters_1000,hard,3,True,2023-10-04,2023-10-15,95,2023_56_shanghai_shanghai_masters,7,0,92,0,3,0,96,Hurkacz H.,Rublev A.,17.0,1.6267,shanghai_shanghai_masters
atp,2023,57,Antwerp,European Open,atp_250,hard,3,False,2023-10-16,2023-10-22,27,2023_57_antwerp_european_open,5,0,27,0,0,0,28,Bublik A.,Fils A.,36.0,1.775,antwerp_european_open
atp,2023,58,Stockholm,Nordic Open,atp_250,hard,3,False,2023-10-16,2023-10-22,27,2023_58_stockholm_nordic_open,5,0,26,0,1,0,28,Monfils G.,Kotov P.,140.0,1.634,stockholm_nordic_open
atp,2023,58,Tokyo,Japan Open Tennis Championships,atp_500,hard,3,True,2023-10-16,2023-10-22,31,2023_58_tokyo_japan_open_tennis_championships,5,0,31,0,0,0,32,Shelton B.,Karatsev A.,19.0,1.732,tokyo_japan_open_tennis_championships
atp,2023,59,Basel,Swiss Indoors,atp_500,hard,3,False,2023-10-23,2023-10-29,31,2023_59_basel_swiss_indoors,5,0,31,0,0,0,32,Auger-Aliassime F.,Hurkacz H.,19.0,1.746,basel_swiss_indoors
atp,2023,60,Vienna,Vienna Open,atp_500,hard,3,False,2023-10-23,2023-10-29,31,2023_60_vienna_vienna_open,5,0,30,0,1,0,32,Sinner J.,Medvedev D.,4.0,1.408,vienna_vienna_open
atp,2023,61,Paris,BNP Paribas Masters,masters_1000,hard,3,False,2023-10-30,2023-11-05,55,2023_61_paris_bnp_paribas_masters,6,0,53,0,0,2,56,Djokovic N.,Dimitrov G.,1.0,1.224,paris_bnp_paribas_masters
atp,2023,62,Metz,Open de Moselle,atp_250,hard,3,False,2023-11-05,2023-11-11,27,2023_62_metz_open_de_moselle,5,0,26,0,1,0,28,Humbert U.,Shevchenko A.,23.0,1.28,metz_open_de_moselle
atp,2023,63,Sofia,Sofia Open,atp_250,hard,3,False,2023-11-07,2023-11-11,27,2023_63_sofia_sofia_open,5,0,26,0,1,0,28,Mannarino A.,Draper J.,25.0,1.7675,sofia_sofia_open
atp,2023,64,Turin,Masters Cup,tour_finals,hard,3,False,2023-11-12,2023-11-19,15,2023_64_turin_masters_cup,3,0,14,0,1,0,9,Djokovic N.,Sinner J.,1.0,1.385,turin_masters_cup
atp,2024,1,Brisbane,Brisbane International,atp_250,hard,3,True,2023-12-31,2024-01-07,31,2024_1_brisbane_brisbane_international,5,0,29,0,1,1,32,Dimitrov G.,Rune H.,14.0,1.35,brisbane_brisbane_international
atp,2024,2,Hong Kong,Hong Kong Tennis Open,atp_250,hard,3,True,2024-01-01,2024-01-07,27,2024_2_hong_kong_hong_kong_tennis_open,5,0,27,0,0,0,28,Rublev A.,Ruusuvuori E.,5.0,1.205,hong_kong_hong_kong_tennis_open
atp,2024,3,Adelaide,Adelaide International,atp_250,hard,3,True,2024-01-08,2024-01-13,27,2024_3_adelaide_adelaide_international,5,0,27,0,0,0,28,Lehecka J.,Draper J.,32.0,1.9,adelaide_adelaide_international
atp,2024,4,Auckland,ASB Classic,atp_250,hard,3,True,2024-01-07,2024-01-13,27,2024_4_auckland_asb_classic,5,0,25,0,1,1,28,Tabilo A.,Daniel T.,82.0,2.838,auckland_asb_classic
atp,2024,5,Melbourne,Australian Open,grand_slam,hard,5,True,2024-01-14,2024-01-28,127,2024_5_melbourne_australian_open,7,0,123,0,4,0,128,Sinner J.,Medvedev D.,4.0,1.3357,melbourne_australian_open
atp,2024,6,Montpellier,Open Sud de France,atp_250,hard,3,False,2024-01-29,2024-02-04,27,2024_6_montpellier_open_sud_de_france,5,0,26,0,1,0,28,Bublik A.,Coric B.,27.0,1.9525,montpellier_open_sud_de_france
atp,2024,7,Cordoba,Cordoba Open,atp_250,clay,3,True,2024-02-05,2024-02-11,27,2024_7_cordoba_cordoba_open,5,0,26,0,1,0,28,Darderi L.,Bagnis F.,136.0,1.91,cordoba_cordoba_open
atp,2024,8,Dallas,Dallas Open,atp_250,hard,3,False,2024-02-05,2024-02-11,27,2024_8_dallas_dallas_open,5,0,24,0,2,1,28,Paul T.,Giron M.,15.0,1.53,dallas_dallas_open
atp,2024,9,Marseille,Open 13,atp_250,hard,3,False,2024-02-05,2024-02-11,27,2024_9_marseille_open_13,5,0,27,0,0,0,28,Humbert U.,Dimitrov G.,21.0,1.9375,marseille_open_13
atp,2024,10,Buenos Aires,Argentina Open,atp_250,clay,3,True,2024-02-12,2024-02-18,27,2024_10_buenos_aires_argentina_open,5,0,26,0,1,0,28,Diaz Acosta F.,Jarry N.,87.0,2.204,buenos_aires_argentina_open
atp,2024,11,Delray Beach,Delray Beach Open,atp_250,hard,3,True,2024-02-12,2024-02-19,27,2024_11_delray_beach_delray_beach_open,5,0,27,0,0,0,28,Fritz T.,Paul T.,9.0,1.335,delray_beach_delray_beach_open
atp,2024,12,Rotterdam,ABN AMRO World Tennis Tournament,atp_500,hard,3,False,2024-02-12,2024-02-18,31,2024_12_rotterdam_abn_amro_world_tennis_tournament,5,0,30,0,1,0,32,Sinner J.,De Minaur A.,4.0,1.126,rotterdam_abn_amro_world_tennis_tournament
atp,2024,13,Doha,Qatar Exxon Mobil Open,atp_250,hard,3,True,2024-02-19,2024-02-24,27,2024_13_doha_qatar_exxon_mobil_open,5,0,26,0,1,0,28,Khachanov K.,Mensik J.,17.0,1.425,doha_qatar_exxon_mobil_open
atp,2024,14,Los Cabos,Los Cabos Open,atp_250,hard,3,True,2024-02-19,2024-02-25,27,2024_14_los_cabos_los_cabos_open,5,0,27,0,0,0,28,Thompson J.,Ruud C.,40.0,2.346,los_cabos_los_cabos_open
atp,2024,15,Rio de Janeiro,Rio Open,atp_500,clay,3,True,2024-02-19,2024-02-25,31,2024_15_rio_de_janeiro_rio_open,5,0,30,0,1,0,32,Baez S.,Navone M.,30.0,1.424,rio_de_janeiro_rio_open
atp,2024,16,Acapulco,Abierto Mexicano,atp_500,hard,3,True,2024-02-27,2024-03-03,31,2024_16_acapulco_abierto_mexicano,5,0,30,0,1,0,32,De Minaur A.,Ruud C.,9.0,1.464,acapulco_abierto_mexicano
atp,2024,17,Dubai,Dubai Tennis Championships,atp_500,hard,3,True,2024-02-26,2024-03-02,31,2024_17_dubai_dubai_tennis_championships,5,1,26,0,4,0,32,Humbert U.,Bublik A.,18.0,1.864,dubai_dubai_tennis_championships
atp,2024,18,Santiago,Chile Open,atp_250,clay,3,False,2024-02-26,2024-03-03,27,2024_18_santiago_chile_open,5,0,27,0,0,0,28,Baez S.,Tabilo A.,21.0,1.4075,santiago_chile_open
atp,2024,19,Indian Wells,BNP Paribas Open,masters_1000,hard,3,True,2024-03-06,2024-03-17,95,2024_19_indian_wells_bnp_paribas_open,7,0,93,0,1,1,96,Alcaraz C.,Medvedev D.,2.0,1.365,indian_wells_bnp_paribas_open
atp,2024,20,Miami,Miami Open,masters_1000,hard,3,True,2024-03-20,2024-03-31,95,2024_20_miami_miami_open,7,0,94,0,1,0,96,Sinner J.,Dimitrov G.,3.0,1.1583,miami_miami_open
atp,2024,21,Estoril,Estoril Open,atp_250,clay,3,True,2024-04-01,2024-04-07,27,2024_21_estoril_estoril_open,5,0,27,0,0,0,28,Hurkacz H.,Martinez P.,10.0,1.355,estoril_estoril_open
